id,name,co_code,state_id/id,country_id/id
25473,MOSQUERA,25473,base.state_co_11,base.co
25483,NARIÑO,25483,base.state_co_11,base.co
25486,NEMOCÓN,25486,base.state_co_11,base.co
25488,NILO,25488,base.state_co_11,base.co
25489,NIMAIMA,25489,base.state_co_11,base.co
25491,NOCAIMA,25491,base.state_co_11,base.co
25506,VENECIA,25506,base.state_co_11,base.co
25513,PACHO,25513,base.state_co_11,base.co
25518,PAIME,25518,base.state_co_11,base.co
25524,PANDI,25524,base.state_co_11,base.co
25530,PARATEBUENO,25530,base.state_co_11,base.co
25535,PASCA,25535,base.state_co_11,base.co
25572,PUERTO SALGAR,25572,base.state_co_11,base.co
25580,PULÍ,25580,base.state_co_11,base.co
25592,QUEBRADANEGRA,25592,base.state_co_11,base.co
25594,QUETAME,25594,base.state_co_11,base.co
25596,QUIPILE,25596,base.state_co_11,base.co
25599,APULO,25599,base.state_co_11,base.co
25612,RICAURTE,25612,base.state_co_11,base.co
25645,SAN ANTONIO DEL TEQUENDAMA,25645,base.state_co_11,base.co
25649,SAN BERNARDO,25649,base.state_co_11,base.co
25653,SAN CAYETANO,25653,base.state_co_11,base.co
25658,SAN FRANCISCO,25658,base.state_co_11,base.co
25662,SAN JUAN DE RIOSECO,25662,base.state_co_11,base.co
25718,SASAIMA,25718,base.state_co_11,base.co
25736,SESQUILÉ,25736,base.state_co_11,base.co
25740,SIBATÉ,25740,base.state_co_11,base.co
25743,SILVANIA,25743,base.state_co_11,base.co
25745,SIMIJACA,25745,base.state_co_11,base.co
25754,SOACHA,25754,base.state_co_11,base.co
25758,SOPÓ,25758,base.state_co_11,base.co
25769,SUBACHOQUE,25769,base.state_co_11,base.co
25772,SUESCA,25772,base.state_co_11,base.co
25777,SUPATÁ,25777,base.state_co_11,base.co
25779,SUSA,25779,base.state_co_11,base.co
25781,SUTATAUSA,25781,base.state_co_11,base.co
25785,TABIO,25785,base.state_co_11,base.co
25793,TAUSA,25793,base.state_co_11,base.co
25797,TENA,25797,base.state_co_11,base.co
25799,TENJO,25799,base.state_co_11,base.co
25805,TIBACUY,25805,base.state_co_11,base.co
25807,TIBIRITA,25807,base.state_co_11,base.co
25815,TOCAIMA,25815,base.state_co_11,base.co
25817,TOCANCIPÁ,25817,base.state_co_11,base.co
25823,TOPAIPÍ,25823,base.state_co_11,base.co
25839,UBALÁ,25839,base.state_co_11,base.co
25841,UBAQUE,25841,base.state_co_11,base.co
25843,VILLA DE SAN DIEGO DE UBATÉ,25843,base.state_co_11,base.co
25845,UNE,25845,base.state_co_11,base.co
25851,ÚTICA,25851,base.state_co_11,base.co
25862,VERGARA,25862,base.state_co_11,base.co
25867,VIANÍ,25867,base.state_co_11,base.co
25871,VILLAGÓMEZ,25871,base.state_co_11,base.co
25873,VILLAPINZÓN,25873,base.state_co_11,base.co
25875,VILLETA,25875,base.state_co_11,base.co
25878,VIOTÁ,25878,base.state_co_11,base.co
25885,YACOPÍ,25885,base.state_co_11,base.co
25898,ZIPACÓN,25898,base.state_co_11,base.co
25899,ZIPAQUIRÁ,25899,base.state_co_11,base.co
27001,QUIBDÓ,27001,base.state_co_12,base.co
27006,ACANDÍ,27006,base.state_co_12,base.co
27025,ALTO BAUDÓ (PIE DE PATÓ),27025,base.state_co_12,base.co
27050,ATRATO (YUTO),27050,base.state_co_12,base.co
27073,BAGADÓ,27073,base.state_co_12,base.co
27075,BAHÍA SOLANO (MUTIS),27075,base.state_co_12,base.co
27077,BAJO BAUDÓ (PIZARRO),27077,base.state_co_12,base.co
27099,BOJAYÁ (BELLA VISTA),27099,base.state_co_12,base.co
27135,EL CANTÓN DEL SAN PABLO,27135,base.state_co_12,base.co
27150,CARMEN DEL DARIÉN,27150,base.state_co_12,base.co
27160,CÉRTEGUI,27160,base.state_co_12,base.co
27205,CONDOTO,27205,base.state_co_12,base.co
27245,EL CARMEN DE ATRATO,27245,base.state_co_12,base.co
27250,EL LITORAL DEL SAN JUAN,27250,base.state_co_12,base.co
27361,ISTMINA,27361,base.state_co_12,base.co
27372,JURADÓ,27372,base.state_co_12,base.co
27413,LLORÓ,27413,base.state_co_12,base.co
27425,MEDIO ATRATO (BETÉ),27425,base.state_co_12,base.co
27430,MEDIO BAUDÓ,27430,base.state_co_12,base.co
27450,MEDIO SAN JUAN (ANDAGOYA),27450,base.state_co_12,base.co
27491,NÓVITA,27491,base.state_co_12,base.co
27495,NUQUÍ,27495,base.state_co_12,base.co
27580,RÍO IRÓ (SANTA RITA),27580,base.state_co_12,base.co
27600,RÍO QUITO (PAIMADÓ),27600,base.state_co_12,base.co
27615,RIOSUCIO,27615,base.state_co_12,base.co
27660,SAN JOSÉ DEL PALMAR,27660,base.state_co_12,base.co
27745,SIPÍ,27745,base.state_co_12,base.co
27787,TADÓ,27787,base.state_co_12,base.co
27800,UNGUÍA,27800,base.state_co_12,base.co
27810,UNIÓN PANAMERICANA (LAS ÁNIMAS),27810,base.state_co_12,base.co
41001,NEIVA,41001,base.state_co_13,base.co
41006,ACEVEDO,41006,base.state_co_13,base.co
41013,AGRADO,41013,base.state_co_13,base.co
41016,AIPE,41016,base.state_co_13,base.co
41020,ALGECIRAS,41020,base.state_co_13,base.co
41026,ALTAMIRA,41026,base.state_co_13,base.co
41078,BARAYA,41078,base.state_co_13,base.co
41132,CAMPOALEGRE,41132,base.state_co_13,base.co
41206,COLOMBIA,41206,base.state_co_13,base.co
41244,ELÍAS,41244,base.state_co_13,base.co
41298,GARZÓN,41298,base.state_co_13,base.co
41306,GIGANTE,41306,base.state_co_13,base.co
41319,GUADALUPE,41319,base.state_co_13,base.co
41349,HOBO,41349,base.state_co_13,base.co
41357,ÍQUIRA,41357,base.state_co_13,base.co
41359,ISNOS,41359,base.state_co_13,base.co
41378,LA ARGENTINA (LA PLATA VIEJA),41378,base.state_co_13,base.co
41396,LA PLATA,41396,base.state_co_13,base.co
41483,NÁTAGA,41483,base.state_co_13,base.co
41503,OPORAPA,41503,base.state_co_13,base.co
41518,PAICOL,41518,base.state_co_13,base.co
41524,PALERMO,41524,base.state_co_13,base.co
41530,PALESTINA,41530,base.state_co_13,base.co
41548,PITAL,41548,base.state_co_13,base.co
41551,PITALITO,41551,base.state_co_13,base.co
41615,RIVERA,41615,base.state_co_13,base.co
41660,SALADOBLANCO,41660,base.state_co_13,base.co
41668,SAN AGUSTÍN,41668,base.state_co_13,base.co
41676,SANTA MARÍA,41676,base.state_co_13,base.co
41770,SUAZA,41770,base.state_co_13,base.co
41791,TARQUI,41791,base.state_co_13,base.co
41797,TESALIA (CARNICERÍAS),41797,base.state_co_13,base.co
41799,TELLO,41799,base.state_co_13,base.co
41801,TERUEL,41801,base.state_co_13,base.co
41807,TIMANÁ,41807,base.state_co_13,base.co
41872,VILLAVIEJA,41872,base.state_co_13,base.co
41885,YAGUARÁ,41885,base.state_co_13,base.co
44001,RIOHACHA,44001,base.state_co_14,base.co
44035,ALBANIA,44035,base.state_co_14,base.co
44078,BARRANCAS,44078,base.state_co_14,base.co
44090,DIBULLA,44090,base.state_co_14,base.co
44098,DISTRACCIÓN,44098,base.state_co_14,base.co
44110,EL MOLINO,44110,base.state_co_14,base.co
44279,FONSECA,44279,base.state_co_14,base.co
44378,HATONUEVO,44378,base.state_co_14,base.co
44420,LA JAGUA DEL PILAR,44420,base.state_co_14,base.co
44430,MAICAO,44430,base.state_co_14,base.co
44560,MANAURE,44560,base.state_co_14,base.co
44650,SAN JUAN DEL CESAR,44650,base.state_co_14,base.co
44847,URIBIA,44847,base.state_co_14,base.co
44855,URUMITA,44855,base.state_co_14,base.co
44874,VILLANUEVA,44874,base.state_co_14,base.co
47001,SANTA MARTA,47001,base.state_co_15,base.co
47030,ALGARROBO,47030,base.state_co_15,base.co
47053,ARACATACA,47053,base.state_co_15,base.co
47058,ARIGUANÍ,47058,base.state_co_15,base.co
47161,CERRO DE SAN ANTONIO,47161,base.state_co_15,base.co
47170,CHIBOLO,47170,base.state_co_15,base.co
47189,CIÉNAGA,47189,base.state_co_15,base.co
47205,CONCORDIA,47205,base.state_co_15,base.co
47245,EL BANCO,47245,base.state_co_15,base.co
47258,EL PIÑÓN,47258,base.state_co_15,base.co
47268,EL RETÉN,47268,base.state_co_15,base.co
47288,FUNDACIÓN,47288,base.state_co_15,base.co
47318,GUAMAL,47318,base.state_co_15,base.co
47460,NUEVA GRANADA,47460,base.state_co_15,base.co
47541,PEDRAZA,47541,base.state_co_15,base.co
47545,PIJIÑO DEL CARMEN,47545,base.state_co_15,base.co
47551,PIVIJAY,47551,base.state_co_15,base.co
47555,PLATO,47555,base.state_co_15,base.co
47570,PUEBLOVIEJO,47570,base.state_co_15,base.co
47605,REMOLINO,47605,base.state_co_15,base.co
47660,SABANAS DE SAN ÁNGEL,47660,base.state_co_15,base.co
47675,SALAMINA,47675,base.state_co_15,base.co
47692,SAN SEBASTIÁN DE BUENAVISTA,47692,base.state_co_15,base.co
47703,SAN ZENÓN,47703,base.state_co_15,base.co
47707,SANTA ANA,47707,base.state_co_15,base.co
47720,SANTA BÁRBARA DE PINTO,47720,base.state_co_15,base.co
47745,SITIONUEVO,47745,base.state_co_15,base.co
47798,TENERIFE,47798,base.state_co_15,base.co
47960,ZAPAYÁN,47960,base.state_co_15,base.co
47980,ZONA BANANERA,47980,base.state_co_15,base.co
50001,VILLAVICENCIO,50001,base.state_co_16,base.co
50006,ACACÍAS,50006,base.state_co_16,base.co
50110,BARRANCA DE UPÍA,50110,base.state_co_16,base.co
50124,CABUYARO,50124,base.state_co_16,base.co
50150,CASTILLA LA NUEVA,50150,base.state_co_16,base.co
50223,CUBARRAL,50223,base.state_co_16,base.co
50226,CUMARAL,50226,base.state_co_16,base.co
50245,EL CALVARIO,50245,base.state_co_16,base.co
50251,EL CASTILLO,50251,base.state_co_16,base.co
50270,EL DORADO,50270,base.state_co_16,base.co
50287,FUENTEDEORO,50287,base.state_co_16,base.co
50313,GRANADA,50313,base.state_co_16,base.co
50318,GUAMAL,50318,base.state_co_16,base.co
50325,MAPIRIPÁN,50325,base.state_co_16,base.co
50330,MESETAS,50330,base.state_co_16,base.co
50350,LA MACARENA,50350,base.state_co_16,base.co
50370,URIBE,50370,base.state_co_16,base.co
50400,LEJANÍAS,50400,base.state_co_16,base.co
50450,PUERTO CONCORDIA,50450,base.state_co_16,base.co
50568,PUERTO GAITÁN,50568,base.state_co_16,base.co
50573,PUERTO LÓPEZ,50573,base.state_co_16,base.co
50577,PUERTO LLERAS,50577,base.state_co_16,base.co
50590,PUERTO RICO,50590,base.state_co_16,base.co
50606,RESTREPO,50606,base.state_co_16,base.co
50680,SAN CARLOS DE GUAROA,50680,base.state_co_16,base.co
50683,SAN JUAN DE ARAMA,50683,base.state_co_16,base.co
50686,SAN JUANITO,50686,base.state_co_16,base.co
50689,SAN MARTÍN DE LOS LLANOS,50689,base.state_co_16,base.co
50711,VISTAHERMOSA,50711,base.state_co_16,base.co
52001,PASTO,52001,base.state_co_17,base.co
52019,ALBÁN (SAN JOSÉ),52019,base.state_co_17,base.co
52022,ALDANA,52022,base.state_co_17,base.co
52036,ANCUYÁ,52036,base.state_co_17,base.co
52051,ARBOLEDA,52051,base.state_co_17,base.co
52079,BARBACOAS,52079,base.state_co_17,base.co
52083,BELÉN,52083,base.state_co_17,base.co
52110,BUESACO,52110,base.state_co_17,base.co
52203,COLÓN (GÉNOVA),52203,base.state_co_17,base.co
52207,CONSACÁ,52207,base.state_co_17,base.co
52210,CONTADERO,52210,base.state_co_17,base.co
52215,CÓRDOBA,52215,base.state_co_17,base.co
52224,CUASPÚD,52224,base.state_co_17,base.co
52227,CUMBAL,52227,base.state_co_17,base.co
52233,CUMBITARA,52233,base.state_co_17,base.co
52240,CHACHAGÜÍ,52240,base.state_co_17,base.co
52250,EL CHARCO,52250,base.state_co_17,base.co
52254,EL PEÑOL,52254,base.state_co_17,base.co
52256,EL ROSARIO,52256,base.state_co_17,base.co
52258,EL TABLÓN DE GÓMEZ,52258,base.state_co_17,base.co
52260,EL TAMBO,52260,base.state_co_17,base.co
52287,FUNES,52287,base.state_co_17,base.co
52317,GUACHUCAL,52317,base.state_co_17,base.co
52320,GUAITARILLA,52320,base.state_co_17,base.co
52323,GUALMATÁN,52323,base.state_co_17,base.co
52352,ILES,52352,base.state_co_17,base.co
52354,IMUÉS,52354,base.state_co_17,base.co
52356,IPIALES,52356,base.state_co_17,base.co
52378,LA CRUZ,52378,base.state_co_17,base.co
52381,LA FLORIDA,52381,base.state_co_17,base.co
52385,LA LLANADA,52385,base.state_co_17,base.co
52390,LA TOLA,52390,base.state_co_17,base.co
52399,LA UNIÓN,52399,base.state_co_17,base.co
52405,LEIVA,52405,base.state_co_17,base.co
52411,LINARES,52411,base.state_co_17,base.co
52418,LOS ANDES (SOTOMAYOR),52418,base.state_co_17,base.co
52427,MAGÜÍ (PAYÁN),52427,base.state_co_17,base.co
52435,MALLAMA (PIEDRANCHA),52435,base.state_co_17,base.co
52473,MOSQUERA,52473,base.state_co_17,base.co
52480,NARIÑO,52480,base.state_co_17,base.co
52490,OLAYA HERRERA,52490,base.state_co_17,base.co
52506,OSPINA,52506,base.state_co_17,base.co
52520,FRANCISCO PIZARRO,52520,base.state_co_17,base.co
52540,POLICARPA,52540,base.state_co_17,base.co
52560,POTOSÍ,52560,base.state_co_17,base.co
52565,PROVIDENCIA,52565,base.state_co_17,base.co
52573,PUERRES,52573,base.state_co_17,base.co
52585,PUPIALES,52585,base.state_co_17,base.co
52612,RICAURTE,52612,base.state_co_17,base.co
52621,ROBERTO PAYÁN (SAN JOSÉ),52621,base.state_co_17,base.co
52678,SAMANIEGO,52678,base.state_co_17,base.co
52683,SANDONÁ,52683,base.state_co_17,base.co
52685,SAN BERNARDO,52685,base.state_co_17,base.co
52687,SAN LORENZO,52687,base.state_co_17,base.co
52693,SAN PABLO,52693,base.state_co_17,base.co
52694,SAN PEDRO DE CARTAGO,52694,base.state_co_17,base.co
52696,SANTA BÁRBARA,52696,base.state_co_17,base.co
52699,SANTACRUZ,52699,base.state_co_17,base.co
52720,SAPUYES,52720,base.state_co_17,base.co
52786,TAMINANGO,52786,base.state_co_17,base.co
52788,TANGUA,52788,base.state_co_17,base.co
52835,SAN ANDRÉS DE TUMACO,52835,base.state_co_17,base.co
52838,TÚQUERRES,52838,base.state_co_17,base.co
52885,YACUANQUER,52885,base.state_co_17,base.co
54001,CÚCUTA,54001,base.state_co_18,base.co
54003,ÁBREGO,54003,base.state_co_18,base.co
54051,ARBOLEDAS,54051,base.state_co_18,base.co
54099,BOCHALEMA,54099,base.state_co_18,base.co
54109,BUCARASICA,54109,base.state_co_18,base.co
54125,CÁCOTA DE VELASCO,54125,base.state_co_18,base.co
54128,CÁCHIRA,54128,base.state_co_18,base.co
54172,CHINÁCOTA,54172,base.state_co_18,base.co
54174,CHITAGÁ,54174,base.state_co_18,base.co
54206,CONVENCIÓN,54206,base.state_co_18,base.co
54223,CUCUTILLA,54223,base.state_co_18,base.co
54239,DURANIA,54239,base.state_co_18,base.co
54245,EL CARMEN,54245,base.state_co_18,base.co
54250,EL TARRA,54250,base.state_co_18,base.co
54261,EL ZULIA,54261,base.state_co_18,base.co
54313,GRAMALOTE,54313,base.state_co_18,base.co
54344,HACARÍ,54344,base.state_co_18,base.co
54347,HERRÁN,54347,base.state_co_18,base.co
54377,LABATECA,54377,base.state_co_18,base.co
54385,LA ESPERANZA,54385,base.state_co_18,base.co
54398,LA PLAYA DE BELÉN,54398,base.state_co_18,base.co
54405,LOS PATIOS,54405,base.state_co_18,base.co
54418,LOURDES,54418,base.state_co_18,base.co
54480,MUTISCUA,54480,base.state_co_18,base.co
54498,OCAÑA,54498,base.state_co_18,base.co
54518,PAMPLONA,54518,base.state_co_18,base.co
54520,PAMPLONITA,54520,base.state_co_18,base.co
54553,PUERTO SANTANDER,54553,base.state_co_18,base.co
54599,RAGONVALIA,54599,base.state_co_18,base.co
54660,SALAZAR DE LAS PALMAS,54660,base.state_co_18,base.co
54670,SAN CALIXTO,54670,base.state_co_18,base.co
54673,SAN CAYETANO,54673,base.state_co_18,base.co
54680,SANTIAGO,54680,base.state_co_18,base.co
54720,SARDINATA,54720,base.state_co_18,base.co
54743,SANTO DOMINGO DE SILOS,54743,base.state_co_18,base.co
54800,TEORAMA,54800,base.state_co_18,base.co
54810,TIBÚ,54810,base.state_co_18,base.co
54820,TOLEDO,54820,base.state_co_18,base.co
54871,VILLA CARO,54871,base.state_co_18,base.co
54874,VILLA DEL ROSARIO,54874,base.state_co_18,base.co
63001,ARMENIA,63001,base.state_co_19,base.co
63111,BUENAVISTA,63111,base.state_co_19,base.co
63130,CALARCÁ,63130,base.state_co_19,base.co
63190,CIRCASIA,63190,base.state_co_19,base.co
63212,CÓRDOBA,63212,base.state_co_19,base.co
63272,FILANDIA,63272,base.state_co_19,base.co
63302,GÉNOVA,63302,base.state_co_19,base.co
63401,LA TEBAIDA,63401,base.state_co_19,base.co
63470,MONTENEGRO,63470,base.state_co_19,base.co
63548,PIJAO,63548,base.state_co_19,base.co
63594,QUIMBAYA,63594,base.state_co_19,base.co
63690,SALENTO,63690,base.state_co_19,base.co
66001,PEREIRA,66001,base.state_co_20,base.co
66045,APÍA,66045,base.state_co_20,base.co
66075,BALBOA,66075,base.state_co_20,base.co
66088,BELÉN DE UMBRÍA,66088,base.state_co_20,base.co
66170,DOSQUEBRADAS,66170,base.state_co_20,base.co
66318,GUÁTICA,66318,base.state_co_20,base.co
66383,LA CELIA,66383,base.state_co_20,base.co
66400,LA VIRGINIA,66400,base.state_co_20,base.co
66440,MARSELLA,66440,base.state_co_20,base.co
66456,MISTRATÓ,66456,base.state_co_20,base.co
66572,PUEBLO RICO,66572,base.state_co_20,base.co
66594,QUINCHÍA,66594,base.state_co_20,base.co
66682,SANTA ROSA DE CABAL,66682,base.state_co_20,base.co
66687,SANTUARIO,66687,base.state_co_20,base.co
68001,BUCARAMANGA,68001,base.state_co_21,base.co
68013,AGUADA,68013,base.state_co_21,base.co
68020,ALBANIA,68020,base.state_co_21,base.co
68051,ARATOCA,68051,base.state_co_21,base.co
68077,BARBOSA,68077,base.state_co_21,base.co
68079,BARICHARA,68079,base.state_co_21,base.co
68081,BARRANCABERMEJA,68081,base.state_co_21,base.co
68092,BETULIA,68092,base.state_co_21,base.co
68101,BOLÍVAR,68101,base.state_co_21,base.co
68121,CABRERA,68121,base.state_co_21,base.co
68132,CALIFORNIA,68132,base.state_co_21,base.co
68147,CAPITANEJO,68147,base.state_co_21,base.co
68152,CARCASÍ,68152,base.state_co_21,base.co
68160,CEPITÁ,68160,base.state_co_21,base.co
68162,CERRITO,68162,base.state_co_21,base.co
68167,CHARALÁ,68167,base.state_co_21,base.co
68169,CHARTA,68169,base.state_co_21,base.co
68176,CHIMA,68176,base.state_co_21,base.co
68179,CHIPATÁ,68179,base.state_co_21,base.co
68190,CIMITARRA,68190,base.state_co_21,base.co
68207,CONCEPCIÓN,68207,base.state_co_21,base.co
68209,CONFINES,68209,base.state_co_21,base.co
68211,CONTRATACIÓN,68211,base.state_co_21,base.co
68217,COROMORO,68217,base.state_co_21,base.co
68229,CURITÍ,68229,base.state_co_21,base.co
68235,EL CARMEN DE CHUCURÍ,68235,base.state_co_21,base.co
68245,EL GUACAMAYO,68245,base.state_co_21,base.co
68250,EL PEÑÓN,68250,base.state_co_21,base.co
68255,EL PLAYÓN,68255,base.state_co_21,base.co
68264,ENCINO,68264,base.state_co_21,base.co
68266,ENCISO,68266,base.state_co_21,base.co
68271,FLORIÁN,68271,base.state_co_21,base.co
68276,FLORIDABLANCA,68276,base.state_co_21,base.co
68296,GALÁN,68296,base.state_co_21,base.co
68298,GÁMBITA,68298,base.state_co_21,base.co
68307,GIRÓN,68307,base.state_co_21,base.co
68318,GUACA,68318,base.state_co_21,base.co
68320,GUADALUPE,68320,base.state_co_21,base.co
68322,GUAPOTÁ,68322,base.state_co_21,base.co
68324,GUAVATÁ,68324,base.state_co_21,base.co
68327,GÜEPSA,68327,base.state_co_21,base.co
68344,HATO,68344,base.state_co_21,base.co
68368,JESÚS MARÍA,68368,base.state_co_21,base.co
68370,JORDÁN,68370,base.state_co_21,base.co
68377,LA BELLEZA,68377,base.state_co_21,base.co
68385,LANDÁZURI,68385,base.state_co_21,base.co
68397,LA PAZ,68397,base.state_co_21,base.co
68406,LEBRIJA,68406,base.state_co_21,base.co
68418,LOS SANTOS,68418,base.state_co_21,base.co
68425,MACARAVITA,68425,base.state_co_21,base.co
68432,MÁLAGA,68432,base.state_co_21,base.co
68444,MATANZA,68444,base.state_co_21,base.co
68464,MOGOTES,68464,base.state_co_21,base.co
68468,MOLAGAVITA,68468,base.state_co_21,base.co
68498,OCAMONTE,68498,base.state_co_21,base.co
68500,OIBA,68500,base.state_co_21,base.co
68502,ONZAGA,68502,base.state_co_21,base.co
68522,PALMAR,68522,base.state_co_21,base.co
68524,PALMAS DEL SOCORRO,68524,base.state_co_21,base.co
68533,PÁRAMO,68533,base.state_co_21,base.co
68547,PIEDECUESTA,68547,base.state_co_21,base.co
68549,PINCHOTE,68549,base.state_co_21,base.co
68572,PUENTE NACIONAL,68572,base.state_co_21,base.co
68573,PUERTO PARRA,68573,base.state_co_21,base.co
68575,PUERTO WILCHES,68575,base.state_co_21,base.co
68615,RIONEGRO,68615,base.state_co_21,base.co
68655,SABANA DE TORRES,68655,base.state_co_21,base.co
68669,SAN ANDRÉS,68669,base.state_co_21,base.co
68673,SAN BENITO,68673,base.state_co_21,base.co
68679,SAN GIL,68679,base.state_co_21,base.co
68682,SAN JOAQUÍN,68682,base.state_co_21,base.co
68684,SAN JOSÉ DE MIRANDA,68684,base.state_co_21,base.co
68686,SAN MIGUEL,68686,base.state_co_21,base.co
68689,SAN VICENTE DE CHUCURÍ,68689,base.state_co_21,base.co
68705,SANTA BÁRBARA,68705,base.state_co_21,base.co
68720,SANTA HELENA DEL OPÓN,68720,base.state_co_21,base.co
68745,SIMACOTA,68745,base.state_co_21,base.co
68755,SOCORRO,68755,base.state_co_21,base.co
68770,SUAITA,68770,base.state_co_21,base.co
68773,SUCRE,68773,base.state_co_21,base.co
68780,SURATÁ,68780,base.state_co_21,base.co
68820,TONA,68820,base.state_co_21,base.co
68855,VALLE DE SAN JOSÉ,68855,base.state_co_21,base.co
68861,VÉLEZ,68861,base.state_co_21,base.co
68867,VETAS,68867,base.state_co_21,base.co
68872,VILLANUEVA,68872,base.state_co_21,base.co
68895,ZAPATOCA,68895,base.state_co_21,base.co
70001,SINCELEJO,70001,base.state_co_22,base.co
70110,BUENAVISTA,70110,base.state_co_22,base.co
70124,CAIMITO,70124,base.state_co_22,base.co
70204,COLOSÓ,70204,base.state_co_22,base.co
70215,COROZAL,70215,base.state_co_22,base.co
70221,COVEÑAS,70221,base.state_co_22,base.co
70230,CHALÁN,70230,base.state_co_22,base.co
70233,EL ROBLE,70233,base.state_co_22,base.co
70235,GALERAS,70235,base.state_co_22,base.co
70265,GUARANDA,70265,base.state_co_22,base.co
70400,LA UNIÓN,70400,base.state_co_22,base.co
70418,LOS PALMITOS,70418,base.state_co_22,base.co
70429,MAJAGUAL,70429,base.state_co_22,base.co
70473,MORROA,70473,base.state_co_22,base.co
70508,OVEJAS,70508,base.state_co_22,base.co
70523,PALMITO,70523,base.state_co_22,base.co
70670,SAMPUÉS,70670,base.state_co_22,base.co
70678,SAN BENITO ABAD,70678,base.state_co_22,base.co
70702,SAN JUAN DE BETULIA,70702,base.state_co_22,base.co
70708,SAN MARCOS,70708,base.state_co_22,base.co
70713,SAN ONOFRE,70713,base.state_co_22,base.co
70717,SAN PEDRO,70717,base.state_co_22,base.co
70742,SAN LUIS DE SINCÉ,70742,base.state_co_22,base.co
70771,SUCRE,70771,base.state_co_22,base.co
70820,SANTIAGO DE TOLÚ,70820,base.state_co_22,base.co
70823,TOLÚ VIEJO,70823,base.state_co_22,base.co
73001,IBAGUÉ,73001,base.state_co_23,base.co
73024,ALPUJARRA,73024,base.state_co_23,base.co
73026,ALVARADO,73026,base.state_co_23,base.co
73030,AMBALEMA,73030,base.state_co_23,base.co
73043,ANZOÁTEGUI,73043,base.state_co_23,base.co
73055,ARMERO (GUAYABAL),73055,base.state_co_23,base.co
73067,ATACO,73067,base.state_co_23,base.co
73124,CAJAMARCA,73124,base.state_co_23,base.co
73148,CARMEN DE APICALÁ,73148,base.state_co_23,base.co
73152,CASABIANCA,73152,base.state_co_23,base.co
73168,CHAPARRAL,73168,base.state_co_23,base.co
73200,COELLO,73200,base.state_co_23,base.co
73217,COYAIMA,73217,base.state_co_23,base.co
73226,CUNDAY,73226,base.state_co_23,base.co
73236,DOLORES,73236,base.state_co_23,base.co
73268,ESPINAL,73268,base.state_co_23,base.co
73270,FALAN,73270,base.state_co_23,base.co
73275,FLANDES,73275,base.state_co_23,base.co
73283,FRESNO,73283,base.state_co_23,base.co
73319,GUAMO,73319,base.state_co_23,base.co
73347,HERVEO,73347,base.state_co_23,base.co
73349,HONDA,73349,base.state_co_23,base.co
73352,ICONONZO,73352,base.state_co_23,base.co
73408,LÉRIDA,73408,base.state_co_23,base.co
73411,LÍBANO,73411,base.state_co_23,base.co
73443,SAN SEBASTIÁN DE MARIQUITA,73443,base.state_co_23,base.co
73449,MELGAR,73449,base.state_co_23,base.co
73461,MURILLO,73461,base.state_co_23,base.co
73483,NATAGAIMA,73483,base.state_co_23,base.co
73504,ORTEGA,73504,base.state_co_23,base.co
73520,PALOCABILDO,73520,base.state_co_23,base.co
73547,PIEDRAS,73547,base.state_co_23,base.co
73555,PLANADAS,73555,base.state_co_23,base.co
73563,PRADO,73563,base.state_co_23,base.co
73585,PURIFICACIÓN,73585,base.state_co_23,base.co
73616,RIOBLANCO,73616,base.state_co_23,base.co
73622,RONCESVALLES,73622,base.state_co_23,base.co
73624,ROVIRA,73624,base.state_co_23,base.co
73671,SALDAÑA,73671,base.state_co_23,base.co
73675,SAN ANTONIO,73675,base.state_co_23,base.co
73678,SAN LUIS,73678,base.state_co_23,base.co
73686,SANTA ISABEL,73686,base.state_co_23,base.co
73770,SUÁREZ,73770,base.state_co_23,base.co
73854,VALLE DE SAN JUAN,73854,base.state_co_23,base.co
73861,VENADILLO,73861,base.state_co_23,base.co
73870,VILLAHERMOSA,73870,base.state_co_23,base.co
73873,VILLARRICA,73873,base.state_co_23,base.co
76001,CALI,76001,base.state_co_24,base.co
76020,ALCALÁ,76020,base.state_co_24,base.co
76036,ANDALUCÍA,76036,base.state_co_24,base.co
76041,ANSERMANUEVO,76041,base.state_co_24,base.co
76054,ARGELIA,76054,base.state_co_24,base.co
76100,BOLÍVAR,76100,base.state_co_24,base.co
76109,BUENAVENTURA,76109,base.state_co_24,base.co
76111,GUADALAJARA DE BUGA,76111,base.state_co_24,base.co
76113,BUGALAGRANDE,76113,base.state_co_24,base.co
76122,CAICEDONIA,76122,base.state_co_24,base.co
76126,CALIMA (DARIEN),76126,base.state_co_24,base.co
76130,CANDELARIA,76130,base.state_co_24,base.co
76147,CARTAGO,76147,base.state_co_24,base.co
76233,DAGUA,76233,base.state_co_24,base.co
76243,EL ÁGUILA,76243,base.state_co_24,base.co
76246,EL CAIRO,76246,base.state_co_24,base.co
76248,EL CERRITO,76248,base.state_co_24,base.co
76250,EL DOVIO,76250,base.state_co_24,base.co
76275,FLORIDA,76275,base.state_co_24,base.co
76306,GINEBRA,76306,base.state_co_24,base.co
76318,GUACARÍ,76318,base.state_co_24,base.co
76364,JAMUNDÍ,76364,base.state_co_24,base.co
76377,LA CUMBRE,76377,base.state_co_24,base.co
76400,LA UNIÓN,76400,base.state_co_24,base.co
76403,LA VICTORIA,76403,base.state_co_24,base.co
76497,OBANDO,76497,base.state_co_24,base.co
